F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,label
35.125057,0.09321202,31.952618,35.453392,38.293365,6.340748,29.71806,17.135328,18.871614,2.9175653,0.79506266,0.37982535,0.50545317,0.7334347,1.0190523,0.5135991,6.591755,3.5671785,6.349755,3.5963798,0.32796788,0.79788285,8.27693,1.6178871,11.547144,1.1056639,4.1018343,2.960558,-0.8053132,-14.600563,0.015999436,2.3283663,0.839766,1.0105126,10.418228,0.2395916,10.662019,0.77417386,27.97898,0.29932314,698.0151,0.30524457,1366.1687,0.16305327,-98.36313,-0.8867155,1770.7454,0.12737764,1129.7041,0.26045236,-101.63543,-0.7736633,2788.0388,0.08249971,944.26135,0.227122,-103.220146,-0.7467481,-17.070696,-0.49578017,26.91282,0.35821828,0.043628957,0.56564397,-0.016223634,-1.026742,0.40773472,0.66412216,17.094772,0.5710768,18.65134,0.5422942,5.1802588,2.7857158,-3.9030085,-3.517737,1.2451125,5.601162,0.009733963,0.008200033,0.22162499,4.408818,3.4412956,0.15941176,0.07847596,0.104444444,0.06710045,-20.068832,0
35.40806,0.06624975,33.736412,35.208725,37.27712,3.5407066,21.271551,8.658258,18.782843,7.110946,0.8423942,0.43374902,0.48553514,0.77556866,1.1543767,0.6688416,7.9199176,3.617335,5.199906,3.0449784,0.30442697,0.75585204,9.985175,1.4221953,12.694039,0.97946423,3.202731,4.4485283,0.44640654,25.823093,0.011103447,1.148936,0.6968407,0.9944488,11.044381,0.26206166,11.96912,0.87554234,25.963785,0.29693097,746.7757,0.31653783,1423.5635,0.17871992,-88.55585,-0.9719679,1775.1372,0.13525756,1174.2739,0.20758508,-90.482254,-0.87205714,2826.0198,0.08118326,1008.9389,0.31468084,-93.57102,-0.8146619,-17.965668,-0.5203477,29.472006,0.30191275,0.042373333,0.5979823,-0.010714715,-1.3982636,0.3784525,0.5282392,18.548025,0.4600902,18.334553,0.60934556,5.030261,3.3335485,-0.48504362,-28.224213,3.0235424,3.5918365,0.012945534,0.010582322,0.162087,3.206413,2.0283976,0.309,0.14031748,0.16399999,0.188,-17.848843,0
34.96162,0.07930221,32.871414,35.16218,37.182076,4.3106613,46.93866,31.205547,15.785115,9.607824,0.8674675,0.36415556,0.54154074,0.8253483,1.1288004,0.58725965,7.8270946,4.4071946,5.7476635,2.5196486,0.3529105,0.7109289,11.77385,1.1599915,14.118384,0.9168753,5.0561924,2.662181,0.18354799,59.880028,0.011317783,0.98876125,0.74369437,0.85616654,10.88699,0.2189297,11.305483,0.8485419,26.776289,0.24880758,715.6168,0.33398262,1455.2968,0.24368651,-78.551765,-1.068211,1752.5879,0.14776014,1196.4403,0.33108336,-84.187775,-0.9009992,2778.2239,0.106591165,1047.8335,0.4025113,-86.83965,-0.84839267,-18.772554,-0.4405222,29.501371,0.3070674,0.041808818,0.5558757,-0.015697772,-0.9544157,0.44366795,0.533364,19.326818,0.42632994,20.202253,0.46095395,6.600378,2.2600982,-1.1729112,-10.634862,3.0423863,3.7334275,0.014074546,0.011078674,0.16123728,4.208417,2.0283976,0.329,0.16021547,0.144,0.13492219,-17.593805,0
34.03284,0.08549307,32.750755,34.093094,35.90003,3.149273,39.077583,41.683514,30.752289,31.815744,0.8055152,0.38690415,0.4986852,0.7408998,1.0186416,0.51995635,6.63083,2.5445695,6.3083825,3.2189775,0.29345828,0.7100517,9.031444,1.5176041,11.227445,1.1489531,3.401469,3.3909504,1.0062258,10.187857,0.013060459,1.1317801,0.83115745,0.81777143,9.826351,0.2691835,10.309621,0.85347146,27.201408,0.24912465,682.05853,0.34802064,1319.1106,0.12525225,-91.17438,-0.97507066,1738.4268,0.13551384,1085.9224,0.23565842,-95.4061,-0.84011054,2774.2896,0.083022825,929.4894,0.32021916,-98.20843,-0.79007804,-15.71305,-0.5596007,26.64135,0.36310965,0.040936027,0.5505288,-0.013954694,-1.2646414,0.3673335,0.53645927,17.86344,0.5236009,17.663685,0.62845707,4.969355,2.7591577,-0.7171795,-17.167992,1.8609627,4.985702,0.012577235,0.008206384,0.18662913,4.432133,2.8089888,0.207,0.12806639,0.11636364,0.10585347,-20.57285,0
35.044067,0.07213231,32.769814,34.56096,37.600418,4.8306046,37.81331,41.92265,17.968699,4.9407606,0.9325875,0.38679135,0.6070548,0.9000291,1.151875,0.5448202,7.5754533,3.8012192,5.9654775,2.622391,0.36771104,0.6211819,13.196925,1.0280626,14.1649685,0.901258,4.2309027,3.7164657,-2.8194883,-4.2587614,0.010744804,1.2439711,0.71027195,0.8981551,10.856634,0.23670365,10.876414,0.9533436,28.642595,0.2104278,661.006,0.3405997,1415.2341,0.16269828,-69.721176,-1.1733044,1729.7291,0.15122122,1174.895,0.26930386,-75.93543,-0.95969343,2755.9832,0.085126586,1007.79596,0.30580196,-79.44672,-0.8822826,-17.423622,-0.54881763,28.834093,0.348948,0.04758804,0.40582713,-0.01717515,-0.8893077,0.40621465,0.531206,19.420053,0.49973464,18.76761,0.5426732,3.5131626,4.9499617,-5.040348,-2.5316236,1.455312,4.8325987,0.013017725,0.007357994,0.27174568,4.408818,2.6369169,0.2653846,0.1767491,0.09384615,0.03409003,-17.58158,0
34.62482,0.069595955,32.38283,34.413376,35.765293,3.3824615,31.757545,41.969128,18.67654,9.564851,0.876139,0.34638894,0.5846587,0.82313585,1.1491297,0.56447107,7.7494397,3.0252001,5.2888527,2.360906,0.3338672,0.6454263,13.4631815,0.97595537,16.448118,0.73125017,5.486058,2.463528,-0.11117319,-115.49932,0.00954046,1.1734058,0.74231553,0.94528604,10.93105,0.23927508,11.674552,0.88582546,28.161705,0.29883528,697.2711,0.3358673,1373.3519,0.14310825,-65.360435,-1.2053448,1768.8268,0.15432937,1110.3743,0.1996458,-72.92947,-0.96001434,2813.4543,0.08893024,996.1761,0.22854961,-76.225426,-0.8889481,-18.585693,-0.4557763,29.768658,0.29717013,0.041428816,0.54869676,-0.015482667,-1.1579552,0.363845,0.52418536,19.129297,0.48569885,21.264847,0.40653738,6.7662044,2.184335,-1.5580562,-9.007776,0.4383731,6.7185087,0.009925293,0.009257938,0.25172773,4.008016,2.2267206,0.3272727,0.2766386,0.099999994,0.049909003,-17.815313,0
34.94015,0.08519577,32.437237,34.14219,37.99908,5.561844,23.27887,13.948384,17.825335,6.8145046,0.8736681,0.3688762,0.5684409,0.8209982,1.137942,0.56950104,7.3385983,3.5970805,6.171166,3.2167556,0.3387279,0.7222463,11.634398,1.1639643,14.42258,0.90114635,5.908307,2.3855896,-0.8984912,-14.893521,0.010079679,1.0770031,0.7521296,1.0113689,10.9593935,0.22454995,11.793969,0.72957516,27.855022,0.311482,730.7873,0.30658123,1377.1241,0.1630262,-77.523605,-1.0667552,1782.8667,0.13496415,1138.0746,0.23357475,-83.64521,-0.8890335,2804.6733,0.07512216,974.91077,0.30937022,-85.86934,-0.8444018,-18.15769,-0.48281458,28.814758,0.3331232,0.042417932,0.6205,-0.016504442,-1.0288554,0.39324224,0.6091188,18.56921,0.49378884,19.338114,0.5446553,5.7621684,2.7818925,-3.336684,-4.434986,1.401578,5.5194902,0.011691877,0.009107987,0.22742288,4.208417,2.8397567,0.23285715,0.12366016,0.099285714,0.066811495,-18.18067,0
35.103107,0.077446096,33.38489,35.36034,37.35464,3.9697495,27.014181,7.606599,15.0026045,7.557679,0.8851405,0.3997595,0.5088627,0.8351751,1.1806831,0.67182046,7.526108,3.6087124,6.5539308,3.756682,0.35695422,0.6819874,11.706524,1.193454,14.149059,0.9012378,4.6801047,3.2787445,-0.88075185,-15.228451,0.012414312,1.169962,0.70341355,0.97585166,10.64025,0.24870665,10.044443,1.0499204,26.126986,0.27816373,780.8602,0.3177361,1353.3552,0.16066709,-73.5891,-1.105504,1824.0665,0.13327883,1132.1029,0.24267362,-79.1958,-0.9263122,2857.562,0.08916841,951.4314,0.37606442,-81.713165,-0.87365127,-17.685236,-0.5148992,28.709595,0.32592452,0.038768206,0.70196307,-0.013998131,-1.246582,0.42085892,0.5354483,18.58622,0.5025879,18.660149,0.59936917,5.607897,3.0769248,-1.6097021,-9.517238,2.778986,3.752336,0.015773188,0.008489602,0.1960312,4.008016,2.2312374,0.3109091,0.19057111,0.11727273,0.10600951,-17.884233,0
34.98842,0.061997358,33.253677,34.68952,36.07662,2.8229408,20.891909,9.124208,13.756679,6.6906996,0.8210011,0.36134714,0.5738131,0.7547509,0.9958966,0.4220835,6.8806624,2.7724338,5.466396,3.7501287,0.32621467,0.7019655,10.715965,1.1507622,14.589147,0.90203965,7.700515,1.8169101,2.9873714,3.6056037,0.011142404,1.0131681,0.80634713,0.9344129,10.773002,0.2098245,11.615212,0.85657096,25.488352,0.3219516,676.2127,0.38875303,1394.2467,0.14852987,-81.53929,-1.0352374,1749.7228,0.1427681,1134.2877,0.19862945,-85.47604,-0.86876476,2775.9863,0.0926761,957.7841,0.26823083,-87.228065,-0.8338289,-17.799,-0.4948781,27.669977,0.3647931,0.037828762,0.6328299,-0.011966385,-1.3435134,0.36888176,0.60223997,16.563189,0.5934197,20.246655,0.50823265,10.331202,1.486491,2.0016005,6.247675,0.079524696,6.9163094,0.011489033,0.0072070817,0.24345797,4.408818,3.0425963,0.21399999,0.21896116,0.09466666,0.050972756,-19.037512,0
34.384747,0.0852444,31.94306,34.61269,36.0745,4.131441,45.312904,59.908173,12.498878,4.5342674,0.8157238,0.37148365,0.49562538,0.76142126,1.0525146,0.5568892,5.5356555,2.3900857,5.5449657,2.8570335,0.29304835,0.78231496,10.286288,1.3112379,14.131434,0.8615024,6.5139623,2.0231833,0.8173958,13.811779,0.009220175,1.0118259,0.68014413,1.0599519,10.706294,0.22586405,11.577467,0.87488186,27.16076,0.29384238,662.57776,0.3563551,1361.2449,0.13487369,-80.97219,-1.0578775,1751.9963,0.12561764,1120.8489,0.2523308,-87.4574,-0.8737497,2753.6787,0.08043284,999.3916,0.33576843,-89.047585,-0.84230566,-17.8302,-0.45282036,26.771564,0.33634755,0.043854672,0.5506484,-0.014459802,-1.0827076,0.33856368,0.62054735,17.96003,0.51231533,19.938633,0.47769922,8.992294,1.6506039,-0.71660215,-18.306202,1.2566186,5.7494836,0.013890153,0.0092479,0.20907217,4.20354,2.6845639,0.2375,0.11619846,0.10538462,0.09170315,-19.107096,0
