F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,label
34.93479,0.0789858,32.667892,35.005,37.171253,4.5033607,24.924034,15.835351,16.03791,8.070689,0.80404574,0.35937798,0.5246697,0.7510252,1.0413425,0.5166728,6.579711,3.1341867,5.956344,3.371746,0.31529427,0.7596501,9.62691,1.3696296,13.446201,0.9498513,5.0486703,2.4074352,-0.42981863,-27.72555,0.013618069,2.186897,0.8340194,1.0035741,10.569049,0.2292413,12.115686,0.7371038,29.130144,0.29167622,664.566,0.34970707,1362.657,0.15574464,-90.00356,-0.96590966,1744.2064,0.13625187,1127.4635,0.2325768,-94.76533,-0.82003206,2777.3076,0.085961014,957.67175,0.23083712,-96.9283,-0.78242326,-17.693447,-0.46314836,27.680994,0.33655983,0.045365337,0.5689303,-0.015231528,-1.0933499,0.37603384,0.6471864,17.464197,0.5470858,20.215597,0.4656777,6.354528,2.196844,-3.1709774,-4.289564,0.99296767,5.9886036,0.009507907,0.008123719,0.21531847,4.4058747,3.2388666,0.18208334,0.10356073,0.10666667,0.06529845,-19.844707,0
34.86612,0.08746457,32.20488,35.09071,37.464184,5.259304,26.988317,15.885064,14.437418,7.2881813,0.83549905,0.44754934,0.48474914,0.7403764,1.1186769,0.63392776,7.827124,3.8854423,5.5332546,3.72865,0.3009803,0.7991048,9.651873,1.4692777,12.478537,1.0005939,3.3013642,4.4584694,0.5451615,22.449327,0.010203105,1.0906724,0.6605462,1.0192759,10.833904,0.25343144,10.601446,0.9560618,26.091614,0.2640372,738.33405,0.32695034,1414.0969,0.16516075,-87.89406,-0.9887434,1768.7584,0.13876528,1191.4078,0.25590578,-91.127495,-0.870533,2811.8057,0.0871298,982.66797,0.30769727,-94.24125,-0.81295735,-17.570086,-0.501691,29.19057,0.2899517,0.03879625,0.6704256,-0.012548916,-1.2391257,0.37822682,0.5876238,18.65168,0.45519644,18.440214,0.5998727,4.6979527,3.7651508,-0.9311466,-15.701225,2.847021,3.7869556,0.013649725,0.010577271,0.16558063,3.0707612,2.016129,0.308,0.136049,0.156875,0.17061356,-18.279274,0
34.456543,0.084180996,31.60077,34.73575,36.869915,5.269144,40.787605,29.986984,17.91349,9.683296,0.818179,0.38826585,0.48406097,0.7696199,1.072748,0.58868694,7.903813,4.3597183,5.5117936,2.7409585,0.3109284,0.79332715,9.50401,1.5408058,12.761871,1.0146934,4.3108487,3.0658596,0.46070302,22.633854,0.011183718,1.0255302,0.72450554,0.88004947,10.656764,0.23073639,10.594991,0.8737893,26.589128,0.24129611,721.1226,0.32393017,1475.6089,0.24295305,-90.7349,-0.9674201,1755.5248,0.1494891,1194.9977,0.31962377,-95.17625,-0.84228885,2786.2664,0.10199437,1053.2798,0.3992583,-97.689926,-0.79704547,-18.526026,-0.44115335,29.408817,0.2978778,0.039411444,0.5772074,-0.01590186,-0.93141085,0.41861477,0.5632078,19.561508,0.40976617,20.471207,0.46332636,6.8533053,2.2573192,-0.63135946,-19.628004,3.8184092,2.6391373,0.014972267,0.011374431,0.13948959,3.5548687,1.7133956,0.35272726,0.13232817,0.1925,0.22723429,-18.373137,0
34.03284,0.08549307,32.750755,34.093094,35.90003,3.149273,39.077583,41.683514,30.752289,31.815744,0.8055152,0.38690415,0.4986852,0.7408998,1.0186416,0.51995635,6.63083,2.5445695,6.3083825,3.2189775,0.29345828,0.7100517,9.031444,1.5176041,11.227445,1.1489531,3.401469,3.3909504,1.0062258,10.187857,0.013060459,1.1317801,0.83115745,0.81777143,9.826351,0.2691835,10.309621,0.85347146,27.201408,0.24912465,682.05853,0.34802064,1319.1106,0.12525225,-91.17438,-0.97507066,1738.4268,0.13551384,1085.9224,0.23565842,-95.4061,-0.84011054,2774.2896,0.083022825,929.4894,0.32021916,-98.20843,-0.79007804,-15.71305,-0.5596007,26.64135,0.36310965,0.040936027,0.5505288,-0.013954694,-1.2646414,0.3673335,0.53645927,17.86344,0.5236009,17.663685,0.62845707,4.969355,2.7591577,-0.7171795,-17.167992,1.8609627,4.985702,0.012577235,0.008206384,0.18662913,4.432133,2.8089888,0.207,0.12806639,0.11636364,0.10585347,-20.57285,0
34.886204,0.088956736,32.381065,34.60341,37.926437,5.545372,44.159775,43.67976,10.076406,6.8294187,0.8831153,0.4080127,0.5159636,0.839406,1.1160761,0.6001125,7.96798,4.12971,5.901938,2.9392614,0.34038755,0.7718471,11.107326,1.2888982,13.151497,1.0107354,3.9021654,3.740611,-2.1244972,-5.405253,0.010025066,1.202023,0.6621586,0.930231,10.898335,0.24501857,10.200488,0.97037584,28.191505,0.23338787,672.47363,0.33292657,1398.5116,0.15284348,-84.2966,-1.036334,1757.0557,0.14456543,1157.3142,0.2582416,-89.69445,-0.87420857,2767.2502,0.0870338,1009.2706,0.30777168,-92.27095,-0.8247757,-18.165823,-0.52148503,28.960093,0.3447276,0.04510041,0.4470676,-0.017500142,-0.8806968,0.4001417,0.5945243,19.288618,0.47965297,19.575666,0.5373141,4.9904065,3.2841215,-4.2483983,-2.9423463,2.4407682,3.9626625,0.013330599,0.008609584,0.20835559,3.738318,2.2880216,0.27411765,0.18512502,0.14294118,0.17512229,-17.717009,0
33.996162,0.08277091,31.7024,34.116978,35.752872,4.0504723,37.10891,43.306072,13.808502,9.635064,0.8157127,0.38436255,0.4960695,0.7519068,1.1035984,0.60752887,7.2682486,2.8599448,4.9011087,2.5040011,0.28166673,0.7689017,10.312575,1.4012669,13.683907,0.89994437,3.3093295,3.9208093,-0.5384461,-21.501574,0.009344508,1.1611495,0.7263444,0.9436694,10.623469,0.23760499,10.456159,0.9495487,28.088697,0.2774182,699.6764,0.3308615,1381.2001,0.14380606,-85.62641,-1.0254941,1758.4749,0.15803912,1124.2305,0.19118066,-91.205864,-0.8740259,2808.667,0.08544852,983.1662,0.22867869,-94.471375,-0.81431526,-17.701748,-0.46680647,29.242022,0.29534772,0.041076396,0.5434082,-0.01612421,-1.0614971,0.34745494,0.5669854,19.318226,0.4648394,20.635412,0.4257657,5.0146213,3.046309,-2.2660427,-5.975584,2.6231582,4.059113,0.014499013,0.00987468,0.16772467,3.3557048,1.891892,0.32785714,0.2566871,0.17928572,0.20457147,-19.025152,0
34.5709,0.0896757,31.959305,33.84222,37.877068,5.9177628,18.845758,14.70785,20.445808,6.8723745,0.803697,0.40790913,0.4815915,0.7394493,1.0902202,0.60862875,7.6873655,3.9154596,5.9346623,3.3152769,0.29069105,0.8373475,8.141042,1.7983193,12.0352745,1.0759306,4.3816667,3.0626721,-0.4708957,-25.670332,0.009962823,1.0496475,0.73268443,0.99812937,10.710187,0.24589391,11.304357,0.74443144,27.565376,0.30285916,731.0476,0.29631597,1383.4667,0.15740557,-97.15755,-0.9095357,1781.4806,0.13089432,1153.5889,0.26089042,-101.647484,-0.79326123,2799.4883,0.075449914,977.7907,0.30303204,-103.58117,-0.7599374,-17.885548,-0.48379785,28.64872,0.32834175,0.040756952,0.6363346,-0.01655503,-0.9962897,0.38415548,0.6293171,18.554644,0.48441994,19.239357,0.55456054,5.674985,2.8591876,-2.7015152,-5.3755674,2.914565,3.682572,0.014672306,0.010044921,0.16561441,3.4003093,2.3364487,0.23933332,0.16018601,0.1575,0.24136332,-19.179354,0
34.413834,0.074634105,32.298725,34.618855,36.501865,4.2031403,26.011848,7.5822315,15.017861,6.831313,0.8960073,0.40244645,0.540522,0.8298835,1.1878757,0.64735377,7.232285,3.677728,6.02403,3.4366422,0.34346032,0.66742575,12.383989,1.1164681,13.811976,0.90426683,3.5216808,4.3824906,-1.1908585,-10.237683,0.011351541,1.1033926,0.7088021,0.8750762,10.261162,0.24476519,8.999521,1.1173413,27.02206,0.25225544,722.91486,0.34422243,1368.7825,0.14888698,-70.166435,-1.1759009,1761.0524,0.14032665,1154.4003,0.2802653,-76.967255,-0.9643451,2809.3984,0.08871873,978.45917,0.40172315,-80.330154,-0.891868,-16.910791,-0.4973777,28.277386,0.3048944,0.04051549,0.6272402,-0.015868122,-1.0519999,0.39901584,0.54562765,19.14844,0.48076078,18.332207,0.5910182,3.835016,4.528652,-2.211129,-6.2331963,1.9749904,4.4965506,0.014243482,0.0070883185,0.20415784,4.138852,2.1505377,0.324375,0.2320013,0.119375,0.09357275,-18.614737,0
34.69141,0.087068,32.496017,34.591007,36.30315,3.8071327,30.385698,14.608321,12.086688,8.499339,0.8080193,0.39804745,0.52644825,0.72312135,1.0111237,0.4846754,6.8092947,2.8790047,5.574701,3.76888,0.3072459,0.7754081,9.433471,1.3766942,13.176728,1.0005876,6.381113,2.144127,2.5915298,3.9771583,0.010800128,0.9748486,0.76678497,0.9720026,10.6053705,0.24085811,11.051027,0.88068277,25.28863,0.3214221,700.52026,0.37483743,1395.7129,0.15175775,-87.361465,-0.98943263,1758.7854,0.1446883,1156.2882,0.23284394,-90.66419,-0.85600084,2781.5269,0.094605975,984.819,0.29778466,-92.673485,-0.81830126,-17.589144,-0.49482718,27.581873,0.3419535,0.03604864,0.70544523,-0.011741928,-1.3445748,0.36607495,0.6420746,16.634344,0.57096237,19.574194,0.55022645,9.550411,1.6134201,2.0287273,6.0190845,1.5412248,5.196961,0.012610313,0.008486867,0.19691578,3.6048064,2.5572007,0.2431579,0.23744369,0.12789473,0.16282308,-19.08162,0
34.384747,0.0852444,31.94306,34.61269,36.0745,4.131441,45.312904,59.908173,12.498878,4.5342674,0.8157238,0.37148365,0.49562538,0.76142126,1.0525146,0.5568892,5.5356555,2.3900857,5.5449657,2.8570335,0.29304835,0.78231496,10.286288,1.3112379,14.131434,0.8615024,6.5139623,2.0231833,0.8173958,13.811779,0.009220175,1.0118259,0.68014413,1.0599519,10.706294,0.22586405,11.577467,0.87488186,27.16076,0.29384238,662.57776,0.3563551,1361.2449,0.13487369,-80.97219,-1.0578775,1751.9963,0.12561764,1120.8489,0.2523308,-87.4574,-0.8737497,2753.6787,0.08043284,999.3916,0.33576843,-89.047585,-0.84230566,-17.8302,-0.45282036,26.771564,0.33634755,0.043854672,0.5506484,-0.014459802,-1.0827076,0.33856368,0.62054735,17.96003,0.51231533,19.938633,0.47769922,8.992294,1.6506039,-0.71660215,-18.306202,1.2566186,5.7494836,0.013890153,0.0092479,0.20907217,4.20354,2.6845639,0.2375,0.11619846,0.10538462,0.09170315,-19.107096,0
