F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,label
34.608795,0.10332821,31.384127,35.122787,37.883797,6.49967,52.17164,13.215498,14.270369,0.0,0.7639437,0.37281808,0.48841107,0.70592546,0.97287023,0.48445916,6.3204846,2.0978343,6.0314045,3.936448,0.3132965,0.84552395,6.599328,2.069994,10.48719,1.2163572,4.807496,2.4539728,0.22069237,47.755516,0.022772938,2.3399122,0.8475569,0.9615981,10.268219,0.2354213,8.538304,0.9650735,27.6634,0.26984003,709.4392,0.29792815,1347.1759,0.17052898,-105.68804,-0.82699,1765.6007,0.12204086,1121.8267,0.31690547,-110.25048,-0.72497874,2783.262,0.07179826,933.4419,0.2009808,-112.033165,-0.6968073,-17.123358,-0.4804827,26.623095,0.3582309,0.038520813,0.69865143,-0.015388419,-1.0532655,0.3977554,0.6806189,16.953594,0.55984116,19.013453,0.49778786,6.5611567,2.0968451,-1.5883604,-8.2112465,1.7093645,5.042706,0.01039027,0.008291621,0.21946603,4.016064,3.2786884,0.1525,0.06159342,0.11666667,0.07512952,-20.827745,0
34.819134,0.06373126,34.07877,35.022583,36.19211,2.1133385,9.708151,11.523999,26.672676,16.350815,0.7510472,0.46392313,0.47895986,0.6144381,0.96379393,0.48483407,6.633286,3.170238,4.1184926,1.1333555,0.2521499,0.85601115,5.943015,2.4474378,10.341249,1.2450174,3.2360058,4.612801,3.19935,2.8803408,0.013368179,1.1706562,0.7555948,1.0371785,10.596572,0.2820614,10.114938,0.9192631,22.080917,0.2511707,833.5718,0.27992997,1473.2295,0.18717363,-107.48643,-0.8068696,1803.9891,0.13736264,1195.3442,0.18086925,-107.0637,-0.7750908,2842.4658,0.08207203,1013.93726,0.31232557,-109.98864,-0.7267756,-17.271772,-0.56306535,29.831932,0.30630904,0.030978514,0.58204985,-0.007751108,-1.6025069,0.36466295,0.5406256,17.763525,0.48905832,17.965767,0.7052416,6.2228613,3.0903447,4.095501,2.8728268,4.0271454,2.2105215,0.012755657,0.011218533,0.12348932,2.4096386,1.6393442,0.325,0.098615415,0.21,0.1859032,-19.585602,0
34.9537,0.07917043,33.32632,35.86252,36.94348,3.6171608,44.106045,11.784115,14.5774975,11.870367,0.8860033,0.37663782,0.53886634,0.8483031,1.1902075,0.65134114,8.525921,4.3761086,6.377546,2.7637284,0.385363,0.7339776,13.035283,1.0496413,15.465394,0.7827727,5.0288734,2.5887284,0.91025823,13.304086,0.010776302,0.7972282,0.785307,0.8717399,11.035939,0.2107938,11.957481,0.8472917,27.871735,0.23543598,739.7311,0.36138505,1483.0585,0.312538,-73.38085,-1.1126759,1762.2197,0.15137447,1196.6337,0.277414,-78.93084,-0.93700904,2793.5193,0.11170588,1059.3519,0.4199794,-82.09789,-0.8728961,-19.512339,-0.39015877,30.564337,0.2875699,0.043234166,0.5919297,-0.01523834,-0.963072,0.4772083,0.54212904,20.274313,0.38308364,20.912573,0.39921638,6.606915,2.1728024,-0.231633,-58.82467,3.2127788,3.8462822,0.016945664,0.0107196225,0.12539431,4.016064,1.6460906,0.42749998,0.10709225,0.16,0.17449927,-16.586285,0
35.42066,0.05147474,33.90245,34.990044,37.223682,3.3212318,40.690857,41.699596,23.971285,32.656326,0.8584988,0.38119546,0.59482104,0.78159547,1.1095985,0.5147775,7.3326616,2.7396617,6.8740745,3.3465052,0.34640247,0.63386196,10.288112,1.269915,10.422896,1.2904621,3.29866,3.8139634,1.692686,6.341495,0.0130861895,1.1530573,0.8345912,0.8326045,10.479916,0.22505003,12.053669,0.7261015,27.001144,0.2656768,706.68475,0.33226433,1318.8492,0.13046946,-92.39569,-0.9418906,1736.3274,0.13597673,1093.9487,0.25640425,-94.14439,-0.83704525,2795.0066,0.08874539,889.59064,0.28398046,-97.40463,-0.7783409,-15.761368,-0.6091125,27.436745,0.38052925,0.041816477,0.53350425,-0.011724456,-1.4798899,0.40953672,0.49042314,18.043205,0.54151684,16.015028,0.7688662,3.464151,4.239729,-0.24387392,-52.753006,0.8198464,6.145899,0.009503699,0.007334627,0.23368998,4.8192773,3.2786884,0.17875,0.12494373,0.09333333,0.04346135,-19.622807,0
36.26629,0.06936103,33.714172,36.089165,38.831833,5.1176605,27.606348,12.414243,14.004931,6.205703,0.9488607,0.36735407,0.6243321,0.94422346,1.1393363,0.5150043,6.715782,2.6484294,5.3183765,2.3738701,0.38877058,0.61526954,12.782804,1.067018,14.696474,0.89921314,7.1948647,2.1664195,-3.4731061,-3.4583144,0.009124202,0.85900146,0.6545154,0.98396313,11.640164,0.22070949,13.1230345,0.77666885,27.292942,0.22900957,696.55347,0.32170442,1414.232,0.19056718,-68.95182,-1.1371415,1801.662,0.14587969,1137.9062,0.28158703,-74.644516,-0.9239672,2786.9294,0.09257407,1032.421,0.32246295,-76.27493,-0.8849667,-19.132616,-0.501983,29.72612,0.33195373,0.044654045,0.4057477,-0.01624672,-0.8572914,0.41914082,0.5340891,19.097015,0.45586702,19.597918,0.502003,6.399543,2.6109228,-4.741614,-2.7494197,2.4061933,3.7000575,0.01700807,0.0073705376,0.3147552,4.4176707,2.4590163,0.295,0.2183842,0.07714286,0.030101866,-16.35276,0
35.737488,0.07185391,33.8292,34.969975,38.908455,5.079254,19.191853,7.601524,17.200487,5.2858205,0.8636129,0.331178,0.5599756,0.82819957,1.1377168,0.57774115,7.529985,2.8997338,4.55863,2.8615484,0.36290798,0.64848626,12.919272,0.9539023,16.91577,0.6494299,7.241798,1.6798443,0.59636325,20.705187,0.01091099,1.3356315,0.795243,0.84225637,11.4487705,0.23650956,15.260254,0.69355494,27.565317,0.35797563,734.8725,0.34065786,1341.9935,0.12887576,-66.6297,-1.1541533,1831.6403,0.13786764,1101.2644,0.20989066,-73.865,-0.91972405,2844.7634,0.094153725,1012.65564,0.2093292,-76.103004,-0.87377805,-19.41438,-0.4335415,29.857449,0.29873982,0.041294336,0.63140213,-0.013224888,-1.3236754,0.38986704,0.525611,17.565552,0.5349654,20.952133,0.3671343,8.85495,1.457655,-0.9892971,-13.509536,-0.21774556,7.73831,0.011674217,0.009527565,0.26874465,4.4176707,2.8806586,0.25142857,0.16770968,0.086666666,0.042295255,-17.051292,0
35.172096,0.09988798,30.884262,36.2658,38.759342,7.87508,60.510437,66.335724,17.845116,5.931886,0.8865776,0.39987075,0.5348958,0.809593,1.2309247,0.69602895,7.8538365,3.706443,6.37328,3.292961,0.36107093,0.73409694,10.4818125,1.3707925,12.021373,1.0990545,3.9924753,3.5881796,-1.2512987,-10.690268,0.009753982,1.0535915,0.7354305,1.042623,10.989515,0.22808783,10.64605,0.75176066,26.795261,0.32958776,729.3971,0.28309262,1370.3412,0.1537227,-84.49222,-0.9983882,1777.0532,0.13305202,1115.0396,0.26636398,-88.62992,-0.8696395,2825.9656,0.06990425,968.87463,0.3155636,-91.73838,-0.8110728,-17.931196,-0.4937299,29.165524,0.32318857,0.04328311,0.5935904,-0.017473018,-1.0124056,0.44092754,0.57120806,19.060972,0.4759614,17.723501,0.6265496,3.2026262,5.192373,-3.9428437,-3.8284652,2.247686,4.6375523,0.011326149,0.009822265,0.23004901,4.016064,2.8688524,0.21857142,0.050264604,0.095,0.053619027,-17.901323,0
34.487015,0.10204986,31.464655,35.336964,37.606712,6.1420574,91.3257,120.53144,9.749046,8.775553,0.76476073,0.39164117,0.48344803,0.6836216,1.022321,0.53887296,6.6459885,3.4679165,6.5357413,3.7658904,0.2968103,0.82817113,6.6146197,2.0516856,12.013932,1.0518062,6.00115,2.1816692,0.17348261,66.36366,0.0115241,0.8228143,0.8317095,0.90539527,10.289556,0.25888607,11.192412,1.019914,24.27432,0.33634245,734.85406,0.37961012,1350.3916,0.16322303,-98.319214,-0.8850832,1809.5372,0.13667367,1113.7964,0.19196855,-100.25188,-0.7924638,2810.3909,0.09071365,932.10266,0.21116301,-100.872665,-0.7806027,-16.82219,-0.51831853,26.752256,0.3558399,0.03464792,0.92100596,-0.01244666,-1.3419544,0.3828484,0.64906687,15.669606,0.5966796,19.527105,0.50487673,9.330991,1.5573596,0.04283034,328.41852,2.9334016,3.5912783,0.01584634,0.008108946,0.18140468,4.016064,2.4590163,0.23166665,0.15784134,0.13142857,0.10190031,-19.726452,0
36.697853,0.058664262,35.07037,36.07546,39.20675,4.1363792,27.618765,6.429592,14.92461,6.7251725,0.80152404,0.39251956,0.52464414,0.7046092,0.9970437,0.4723996,7.9415574,2.5758762,7.0915275,4.6027813,0.35715705,0.7085805,7.5398965,1.7555789,10.007441,1.2077862,3.4416337,3.3066754,-0.009755532,-1175.925,0.009541617,0.9185685,0.92336905,0.93131673,11.081704,0.22814108,11.084215,1.0129201,24.862875,0.39257273,703.27155,0.32917294,1402.2203,0.1600457,-107.56664,-0.7971061,1768.3667,0.15061375,1110.8341,0.2045101,-105.9119,-0.7402292,2828.5647,0.100861445,979.8646,0.29988396,-108.25574,-0.7022053,-16.782198,-0.6056524,27.087858,0.43293747,0.044502687,0.5812362,-0.014962167,-1.240763,0.44733617,0.51855147,15.863024,0.7094982,16.55927,0.59052205,4.6833844,2.9670377,-2.9997172,-4.7626925,-0.037424035,7.119757,0.014035961,0.006867706,0.25607687,4.016064,4.0983605,0.126,0.035552774,0.088181816,0.048395745,-18.934954,0
35.43706,0.079854205,32.67028,35.082745,39.0414,6.3711205,25.610775,11.869307,16.43133,3.2446852,0.8291371,0.34415036,0.5419743,0.7957826,1.0574691,0.5154948,6.0474796,2.5552678,5.36659,3.1744695,0.33821532,0.7270523,10.557388,1.1915644,14.467514,0.88004756,8.610524,1.5196035,1.1882842,9.613046,0.0106224865,0.9989612,0.76295394,1.0566558,11.070359,0.21855018,12.884167,0.78302366,24.995247,0.35379907,720.78613,0.34364426,1349.3513,0.14569353,-80.767586,-1.0184299,1810.1672,0.11569876,1157.5939,0.29251552,-85.12967,-0.8581641,2779.9133,0.07817225,1021.29156,0.3833737,-85.273125,-0.8526507,-18.212418,-0.5004084,26.105589,0.3833355,0.041889936,0.55318296,-0.013170027,-1.224922,0.3773698,0.5701657,16.415579,0.5836459,19.613901,0.54459,11.806617,1.1970466,0.048762023,270.7448,0.5462889,6.9591885,0.01612729,0.009503623,0.25674993,4.8192773,3.2921813,0.19874999,0.098670855,0.085,0.036055513,-18.106035,0
