F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,label
34.991383,0.0868641,32.489986,34.897614,37.67707,5.187084,25.087086,15.030693,15.332388,7.9747534,0.7925805,0.37311518,0.49396056,0.7334347,1.0516573,0.55769676,6.6131883,3.5618105,5.461499,3.3145542,0.29609314,0.7815213,8.738284,1.5770662,12.874787,0.9980129,4.74082,2.5597217,-0.16844387,-67.05035,0.01228839,2.1425815,0.749068,1.0405841,10.844288,0.25061738,12.030822,0.70410335,28.253672,0.2845101,677.93884,0.3496869,1375.7859,0.15563671,-97.27523,-0.90241855,1757.5894,0.1440079,1135.7839,0.23548226,-100.267456,-0.7911663,2790.2153,0.09376965,985.00006,0.28297225,-102.344696,-0.75631654,-18.543097,-0.4606883,28.675259,0.32637107,0.042236786,0.57889587,-0.0152959395,-1.0582576,0.3756004,0.6108746,18.007978,0.50394636,20.61522,0.45598775,7.04491,2.0128334,-2.4313507,-5.4922123,1.9799609,4.7384915,0.010734545,0.008937473,0.181854,3.903904,2.7162979,0.20814815,0.15665571,0.13464285,0.16499962,-18.726246,0
34.652004,0.08095617,32.192333,34.75228,37.178776,4.9864426,25.981222,13.74538,17.61178,8.07295,0.83555263,0.43879172,0.48925287,0.739296,1.1275147,0.63826185,8.083826,4.0145407,5.746233,3.5573447,0.31095466,0.7686373,9.771447,1.4501675,12.430905,0.97390735,3.5819829,4.0398016,0.8024969,14.904015,0.01057443,1.0283095,0.707645,0.9549317,10.456991,0.26360163,10.466153,0.9782783,26.133818,0.27702364,712.2592,0.34246,1390.8123,0.16558045,-86.40741,-1.0025522,1753.9043,0.14258814,1164.9355,0.24750432,-89.85055,-0.87790525,2795.5867,0.08863851,978.47046,0.29644156,-92.88841,-0.82077175,-16.740032,-0.5349368,28.266293,0.31097206,0.03949112,0.66498166,-0.012315797,-1.357213,0.38778463,0.5741532,18.426561,0.49384287,18.017315,0.59141284,4.9052644,3.512026,-0.65892977,-21.57556,2.4963133,4.232007,0.013819654,0.010390461,0.17185877,3.4034035,2.3138833,0.26913044,0.14479111,0.13666667,0.1449042,-18.686262,0
34.456543,0.084180996,31.60077,34.73575,36.869915,5.269144,40.787605,29.986984,17.91349,9.683296,0.818179,0.38826585,0.48406097,0.7696199,1.072748,0.58868694,7.903813,4.3597183,5.5117936,2.7409585,0.3109284,0.79332715,9.50401,1.5408058,12.761871,1.0146934,4.3108487,3.0658596,0.46070302,22.633854,0.011183718,1.0255302,0.72450554,0.88004947,10.656764,0.23073639,10.594991,0.8737893,26.589128,0.24129611,721.1226,0.32393017,1475.6089,0.24295305,-90.7349,-0.9674201,1755.5248,0.1494891,1194.9977,0.31962377,-95.17625,-0.84228885,2786.2664,0.10199437,1053.2798,0.3992583,-97.689926,-0.79704547,-18.526026,-0.44115335,29.408817,0.2978778,0.039411444,0.5772074,-0.01590186,-0.93141085,0.41861477,0.5632078,19.561508,0.40976617,20.471207,0.46332636,6.8533053,2.2573192,-0.63135946,-19.628004,3.8184092,2.6391373,0.014972267,0.011374431,0.13948959,3.5548687,1.7133956,0.35272726,0.13232817,0.1925,0.22723429,-18.373137,0
34.03284,0.08549307,32.750755,34.093094,35.90003,3.149273,39.077583,41.683514,30.752289,31.815744,0.8055152,0.38690415,0.4986852,0.7408998,1.0186416,0.51995635,6.63083,2.5445695,6.3083825,3.2189775,0.29345828,0.7100517,9.031444,1.5176041,11.227445,1.1489531,3.401469,3.3909504,1.0062258,10.187857,0.013060459,1.1317801,0.83115745,0.81777143,9.826351,0.2691835,10.309621,0.85347146,27.201408,0.24912465,682.05853,0.34802064,1319.1106,0.12525225,-91.17438,-0.97507066,1738.4268,0.13551384,1085.9224,0.23565842,-95.4061,-0.84011054,2774.2896,0.083022825,929.4894,0.32021916,-98.20843,-0.79007804,-15.71305,-0.5596007,26.64135,0.36310965,0.040936027,0.5505288,-0.013954694,-1.2646414,0.3673335,0.53645927,17.86344,0.5236009,17.663685,0.62845707,4.969355,2.7591577,-0.7171795,-17.167992,1.8609627,4.985702,0.012577235,0.008206384,0.18662913,4.432133,2.8089888,0.207,0.12806639,0.11636364,0.10585347,-20.57285,0
34.769485,0.080087654,32.71969,34.37255,37.159893,4.4402046,32.75903,36.754696,17.193884,6.749073,0.8740243,0.40595976,0.5223332,0.8310213,1.105758,0.58342475,7.105784,3.9829435,5.8297334,3.0431402,0.33042207,0.76674795,11.19567,1.268818,13.788475,0.96851635,4.8128023,3.0889304,-0.9945841,-11.617896,0.009646655,1.1440743,0.62774163,0.94639486,10.930107,0.2322687,10.430342,0.9413466,27.926056,0.22771588,676.22955,0.35247055,1396.6632,0.14917745,-82.64665,-1.04601,1754.3983,0.14924663,1170.7463,0.25276443,-88.1673,-0.8819036,2767.5864,0.09102982,1025.0408,0.32894096,-90.81544,-0.8304333,-18.23448,-0.51106334,29.187365,0.3371686,0.04339728,0.43942934,-0.016487252,-0.9350602,0.39496174,0.6246365,19.371756,0.4791688,20.199524,0.516121,6.013654,2.8558362,-2.9278665,-4.514092,2.2259164,4.2737246,0.012198445,0.008488342,0.20789264,3.6036036,2.2132797,0.2881818,0.16117851,0.13695651,0.15916726,-17.757374,0
33.996162,0.08277091,31.7024,34.116978,35.752872,4.0504723,37.10891,43.306072,13.808502,9.635064,0.8157127,0.38436255,0.4960695,0.7519068,1.1035984,0.60752887,7.2682486,2.8599448,4.9011087,2.5040011,0.28166673,0.7689017,10.312575,1.4012669,13.683907,0.89994437,3.3093295,3.9208093,-0.5384461,-21.501574,0.009344508,1.1611495,0.7263444,0.9436694,10.623469,0.23760499,10.456159,0.9495487,28.088697,0.2774182,699.6764,0.3308615,1381.2001,0.14380606,-85.62641,-1.0254941,1758.4749,0.15803912,1124.2305,0.19118066,-91.205864,-0.8740259,2808.667,0.08544852,983.1662,0.22867869,-94.471375,-0.81431526,-17.701748,-0.46680647,29.242022,0.29534772,0.041076396,0.5434082,-0.01612421,-1.0614971,0.34745494,0.5669854,19.318226,0.4648394,20.635412,0.4257657,5.0146213,3.046309,-2.2660427,-5.975584,2.6231582,4.059113,0.014499013,0.00987468,0.16772467,3.3557048,1.891892,0.32785714,0.2566871,0.17928572,0.20457147,-19.025152,0
34.5709,0.0896757,31.959305,33.84222,37.877068,5.9177628,18.845758,14.70785,20.445808,6.8723745,0.803697,0.40790913,0.4815915,0.7394493,1.0902202,0.60862875,7.6873655,3.9154596,5.9346623,3.3152769,0.29069105,0.8373475,8.141042,1.7983193,12.0352745,1.0759306,4.3816667,3.0626721,-0.4708957,-25.670332,0.009962823,1.0496475,0.73268443,0.99812937,10.710187,0.24589391,11.304357,0.74443144,27.565376,0.30285916,731.0476,0.29631597,1383.4667,0.15740557,-97.15755,-0.9095357,1781.4806,0.13089432,1153.5889,0.26089042,-101.647484,-0.79326123,2799.4883,0.075449914,977.7907,0.30303204,-103.58117,-0.7599374,-17.885548,-0.48379785,28.64872,0.32834175,0.040756952,0.6363346,-0.01655503,-0.9962897,0.38415548,0.6293171,18.554644,0.48441994,19.239357,0.55456054,5.674985,2.8591876,-2.7015152,-5.3755674,2.914565,3.682572,0.014672306,0.010044921,0.16561441,3.4003093,2.3364487,0.23933332,0.16018601,0.1575,0.24136332,-19.179354,0
34.04422,0.076217756,31.959217,34.081722,36.23017,4.270954,26.204817,9.266393,14.509648,6.514745,0.8399875,0.41641906,0.4954285,0.7628295,1.1194997,0.6240712,6.917291,3.768546,6.1198435,3.340478,0.3058058,0.72873914,10.150048,1.4299363,12.881629,0.9776932,3.5504007,4.052905,-0.5899786,-20.287428,0.011440636,1.0795581,0.7203427,0.9007753,10.086347,0.25168768,8.866761,1.1155084,27.086988,0.26318327,721.4936,0.34600613,1353.8607,0.14744924,-84.0308,-1.0390102,1766.7184,0.14409882,1150.1195,0.26835024,-89.327415,-0.8867637,2800.695,0.090726316,987.2449,0.3803667,-92.21507,-0.83178174,-16.704256,-0.49817064,27.900717,0.31800878,0.0396039,0.62133247,-0.015729945,-1.1319014,0.3819026,0.55575365,18.873756,0.49401474,18.843819,0.5600452,4.4189696,3.805015,-1.8236065,-7.725617,2.6357107,3.6998293,0.013330156,0.008208056,0.1689609,3.6036036,2.1126761,0.29666665,0.21748197,0.1490909,0.16225427,-19.350716,0
34.25742,0.08880435,32.292664,34.088024,35.998653,3.7059898,24.82622,14.220676,15.685532,7.3645244,0.7872617,0.3977168,0.49531803,0.70652,0.9947922,0.4994742,6.5495887,2.8595736,5.2499065,3.5859199,0.28262785,0.80525064,8.819613,1.5011147,13.217376,0.9912348,6.443722,2.0807006,2.4827228,4.2381096,0.010688656,1.004767,0.7529636,0.9450833,10.437476,0.24350515,10.408296,0.92015606,25.593494,0.30168363,688.6898,0.3786164,1382.6012,0.14879039,-89.5379,-0.98278487,1753.9922,0.14336975,1149.4714,0.22291093,-93.50426,-0.8436867,2765.6096,0.09490665,982.4179,0.28127632,-95.27823,-0.8112127,-17.537605,-0.47536084,27.383076,0.33468455,0.035512812,0.69330394,-0.012110172,-1.347544,0.3450331,0.6555237,16.712467,0.5573412,20.210665,0.5101593,10.050069,1.4952719,2.1345422,5.8950014,1.8451674,4.8194475,0.013064941,0.008580532,0.17977385,3.4519958,2.2776573,0.26666665,0.23952997,0.145,0.16347782,-19.544178,0
34.384747,0.0852444,31.94306,34.61269,36.0745,4.131441,45.312904,59.908173,12.498878,4.5342674,0.8157238,0.37148365,0.49562538,0.76142126,1.0525146,0.5568892,5.5356555,2.3900857,5.5449657,2.8570335,0.29304835,0.78231496,10.286288,1.3112379,14.131434,0.8615024,6.5139623,2.0231833,0.8173958,13.811779,0.009220175,1.0118259,0.68014413,1.0599519,10.706294,0.22586405,11.577467,0.87488186,27.16076,0.29384238,662.57776,0.3563551,1361.2449,0.13487369,-80.97219,-1.0578775,1751.9963,0.12561764,1120.8489,0.2523308,-87.4574,-0.8737497,2753.6787,0.08043284,999.3916,0.33576843,-89.047585,-0.84230566,-17.8302,-0.45282036,26.771564,0.33634755,0.043854672,0.5506484,-0.014459802,-1.0827076,0.33856368,0.62054735,17.96003,0.51231533,19.938633,0.47769922,8.992294,1.6506039,-0.71660215,-18.306202,1.2566186,5.7494836,0.013890153,0.0092479,0.20907217,4.20354,2.6845639,0.2375,0.11619846,0.10538462,0.09170315,-19.107096,0
